playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
fritzha01,1890,9,30,USA,PA,Philadelphia,1974,11,4,USA,OH,Upper Arlington,Harry,Fritz,Harry Koch,170,68,R,R,9/29/1913,9/18/1915,frith101,fritzha01,11/4/1974,1890-09-30
fritzla01,1949,2,14,USA,IN,East Chicago,2010,7,22,USA,IN,Munster,Larry,Fritz,Laurence Joseph,225,74,L,L,5/30/1975,5/30/1975,fritl101,fritzla01,7/22/2010,2/14/1949
froatbi01,1930,10,20,USA,NY,New York,1998,2,9,USA,MN,Minneapolis,Bill,Froats,William John,180,72,L,L,4/22/1955,4/22/1955,froab101,froatbi01,2/9/1998,10/20/1930
frobedo01,1959,6,6,CAN,ON,Ottawa,,,,,,,Doug,Frobel,Douglas Steven,196,76,L,R,9/5/1982,8/23/1987,frobd001,frobedo01,,6/6/1959
frocksa01,1882,12,23,USA,MD,Baltimore,1925,11,3,USA,MD,Baltimore,Sam,Frock,Samuel William,168,72,R,R,9/21/1907,5/6/1911,frocs101,frocksa01,11/3/1925,1882-12-23
froelbe01,1885,1,2,USA,NY,Brooklyn,1941,3,15,USA,NY,Brooklyn,Al,Froehlich,Albert George,,,R,R,7/2/1909,7/2/1909,froeb101,froelbe01,3/15/1941,1885-01-02
frohwto01,1962,9,28,USA,WI,Milwaukee,2017,3,26,USA,WI,Waukesha,Todd,Frohwirth,Todd Gerard,190,76,R,R,8/10/1987,5/27/1996,froht001,frohwto01,3/26/2017,9/28/1962
frommar01,1883,9,3,USA,IL,Quincy,1956,8,24,USA,CA,Los Angeles,Art,Fromme,Arthur Henry,178,72,R,R,9/14/1906,5/7/1915,froma101,frommar01,8/24/1956,1883-09-03
frostda01,1952,11,17,USA,CA,Long Beach,,,,,,,Dave,Frost,Carl David,235,78,R,R,9/11/1977,10/3/1982,frosd101,frostda01,,11/17/1952
frutoem01,1984,6,6,Colombia,Bolivar,Cartagena,,,,,,,Emiliano,Fruto,Emiliano Ricardo,230,75,R,R,5/14/2006,9/29/2006,frute001,frutoem01,,6/6/1984
fryech01,1913,7,17,USA,NC,Hickory,1945,5,25,USA,NC,Hickory,Charlie,Frye,Charlie Andrew,175,73,R,R,7/28/1940,9/22/1940,fryec101,fryech01,5/25/1945,7/17/1913
fryeje01,1966,8,31,USA,CA,Oakland,,,,,,,Jeff,Frye,Jeffrey Dustin,180,69,R,R,7/9/1992,9/20/2001,fryej001,fryeje01,,8/31/1966
fryerer01,1985,8,26,USA,OH,Columbus,,,,,,,Eric,Fryer,Eric Joseph,215,74,R,R,6/26/2011,7/20/2017,fryee001,fryerer01,,8/26/1985
fryja01,1993,7,9,USA,OR,Beaverton,,,,,,,Jace,Fry,Jace Hayden,190,73,L,L,9/5/2017,9/30/2018,fry-j001,fryja01,,7/9/1993
fryje01,1956,2,29,USA,CA,Salinas,,,,,,,Jerry,Fry,Jerry Ray,185,72,R,R,9/4/1978,9/9/1978,fry-j102,fryje01,,2/29/1956
fryjo01,1901,11,21,USA,WV,Huntington,1959,4,7,USA,IL,Carmi,Johnson,Fry,Johnson,150,73,R,R,8/24/1923,8/24/1923,fry-j101,fryjo01,4/7/1959,11/21/1901
frymatr01,1969,3,25,USA,KY,Lexington,,,,,,,Travis,Fryman,David Travis,180,73,R,R,7/7/1990,9/29/2002,frymt001,frymatr01,,3/25/1969
frymawo01,1940,4,12,USA,KY,Ewing,2011,2,4,USA,KY,Lexington,Woodie,Fryman,Woodrow Thompson,197,75,R,L,4/15/1966,7/28/1983,frymw101,frymawo01,2/4/2011,4/12/1940
frypa01,1992,7,26,USA,MI,Pontiac,,,,,,,Paul,Fry,Paul Raymond,190,72,L,L,6/29/2018,9/30/2018,fry-p001,frypa01,,7/26/1992
fuchsch01,1913,11,18,USA,NJ,Union City,1969,6,10,USA,NJ,Weehawken,Charlie,Fuchs,Charles Thomas,168,68,B,R,4/17/1942,8/5/1944,fuchc101,fuchsch01,6/10/1969,11/18/1913
fuchsju99,1878,4,17,Germany,Hamburg,Hamburg,1961,12,5,USA,MA,Boston,Judge,Fuchs,Emil Edwin,,,,,,,fuche801,fuchsju99,12/5/1961,1878-04-17
fuentbr01,1975,8,9,USA,CA,Merced,,,,,,,Brian,Fuentes,Brian Christopher,230,76,L,L,6/2/2001,8/8/2012,fuenb001,fuentbr01,,8/9/1975
fuentmi01,1946,5,10,P.R.,,Loiza Aldea,1970,1,29,P.R.,,Loiza Aldea,Miguel,Fuentes,Miguel,160,72,R,R,9/1/1969,10/2/1969,fuenm101,fuentmi01,1/29/1970,5/10/1946
fuentmi02,1958,6,11,USA,FL,Miami,,,,,,,Mike,Fuentes,Michael Jay,190,75,R,R,9/2/1983,9/21/1984,fuenm001,fuentmi02,,6/11/1958
fuentre01,1991,2,12,USA,FL,Orlando,,,,,,,Rey,Fuentes,Reymond Louis,160,72,L,L,8/26/2013,9/30/2017,fuenr001,fuentre01,,2/12/1991
fuentti01,1944,1,4,Cuba,La Habana,La Habana,,,,,,,Tito,Fuentes,Rigoberto,175,71,B,R,8/18/1965,7/9/1978,fuent101,fuentti01,,1/4/1944
fuhrmol01,1896,7,20,USA,MN,Jordan,1969,1,11,USA,IL,Peoria,Ollie,Fuhrman,Alfred George,185,71,B,R,4/13/1922,5/12/1922,fuhro101,fuhrmol01,1/11/1969,1896-07-20
fuhros01,1893,8,22,USA,MO,Defiance,1975,3,29,USA,TX,Dallas,Oscar,Fuhr,Oscar Lawrence,176,72,L,L,4/19/1921,9/26/1925,fuhro102,fuhros01,3/29/1975,1893-08-22
fujikky01,1980,7,21,Japan,Kochi,Kochi,,,,,,,Kyuji,Fujikawa,Kyuji,190,72,L,R,4/1/2013,5/15/2015,fujik001,fujikky01,,7/21/1980
fukudko01,1977,4,26,Japan,Kagoshima,So-gun,,,,,,,Kosuke,Fukudome,Kosuke,200,72,L,R,3/31/2008,6/3/2012,fukuk001,fukudko01,,4/26/1977
fukumka01,1976,8,4,Japan,Miyazaki,Miyakonojo,,,,,,,Kazuo,Fukumori,Kazuo,175,72,R,R,3/31/2008,4/24/2008,fukuk002,fukumka01,,8/4/1976
fulchje01,1979,11,26,USA,FL,Titusville,,,,,,,Jeff,Fulchino,Jeffrey Joseph,270,76,R,R,6/22/2006,9/12/2011,fulcj001,fulchje01,,11/26/1979
fuldsa01,1981,11,20,USA,NH,Durham,,,,,,,Sam,Fuld,Samuel Babson,180,69,L,L,9/5/2007,10/4/2015,fulds001,fuldsa01,,11/20/1981
fulghdo01,1900,7,4,USA,GA,Valdosta,1947,11,2,USA,FL,Miami,Dot,Fulghum,James Lavoisier,165,68,R,R,9/15/1921,9/24/1921,fulgd101,fulghdo01,11/2/1947,7/4/1900
fulghjo01,1956,6,9,USA,MO,St. Louis,,,,,,,John,Fulgham,John Thomas,205,74,R,R,6/19/1979,8/27/1980,fulgj101,fulghjo01,,6/9/1956
fullecu01,1898,9,13,USA,ME,Ellsworth,1975,1,9,USA,MA,Winthrop,Curt,Fullerton,Curtis Hooper,162,72,L,R,4/14/1921,9/23/1933,fullc102,fullecu01,1/9/1975,1898-09-13
fulleed01,1869,3,22,USA,DC,Washington,1935,3,15,USA,MD,Hyattsville,Ed,Fuller,Edward Aston White,158,72,R,R,1886-07-17,1886-07-22,fulle101,fulleed01,3/15/1935,1869-03-22
fullefr01,1894,1,1,USA,MI,Detroit,1965,10,29,USA,MI,Warren,Frank,Fuller,Frank Edward,150,67,B,R,4/14/1915,10/7/1923,fullf101,fullefr01,10/29/1965,1894-01-01
fulleha01,1862,12,5,USA,OH,Cincinnati,1895,12,12,USA,OH,Cincinnati,Harry,Fuller,Henry W.,160,68,,,1891-09-19,1891-09-19,fullh101,fulleha01,1895-12-12,1862-12-05
fulleji01,1950,11,28,USA,MD,Bethesda,,,,,,,Jim,Fuller,James Hardy,215,75,R,R,9/10/1973,9/25/1977,fullj102,fulleji01,,11/28/1950
fullejo01,1950,1,29,USA,CA,Lynwood,,,,,,,John,Fuller,John Edward,180,74,L,L,5/9/1974,5/12/1974,fullj101,fullejo01,,1/29/1950
fulleni01,1878,3,30,USA,OH,Toledo,1937,3,1,USA,OH,Toledo,Nig,Fuller,Charles F.,165,71,R,R,7/1/1902,7/12/1902,fulln101,fulleni01,3/1/1937,1878-03-30
fullesh01,1867,10,10,USA,OH,Cincinnati,1904,4,11,USA,OH,Cincinnati,Shorty,Fuller,William Benjamin,157,66,R,R,1888-07-19,1896-06-02,fulls101,fullesh01,4/11/1904,1867-10-10
fulleve01,1944,3,1,USA,WI,Menomonee,,,,,,,Vern,Fuller,Vernon Gordon,170,73,R,R,9/5/1964,10/1/1970,fullv101,fulleve01,,3/1/1944
fullich01,1901,2,27,USA,PA,Girardville,1946,3,28,USA,PA,Ashland,Chick,Fullis,Charles Philip,170,69,R,R,4/13/1928,9/26/1936,fullc101,fullich01,3/28/1946,2/27/1901
fullmbr01,1975,1,17,USA,CA,Chatsworth,,,,,,,Brad,Fullmer,Bradley Ryan,185,73,L,R,9/2/1997,7/24/2004,fullb001,fullmbr01,,1/17/1975
fulmeca01,1993,12,13,USA,FL,Lakeland,,,,,,,Carson,Fulmer,Carson Springer,195,72,R,R,7/17/2016,5/18/2018,fulmc001,fulmeca01,,12/13/1993
fulmech01,1851,2,13,USA,PA,Philadelphia,1940,2,15,USA,PA,Philadelphia,Chick,Fulmer,Charles John,158,72,R,R,1871-06-05,1884-08-16,fulmc102,fulmech01,2/15/1940,1851-02-13
fulmech02,1858,7,4,USA,PA,Tamaqua,1931,11,9,USA,PA,Tamaqua,Chris,Fulmer,Christopher,165,68,R,R,1884-08-04,1889-06-27,fulmc101,fulmech02,11/9/1931,1858-07-04
fulmemi01,1993,3,15,USA,OK,Oklahoma City,,,,,,,Michael,Fulmer,Michael Joseph,246,75,R,R,4/29/2016,9/15/2018,fulmm001,fulmemi01,,3/15/1993
fulmewa01,1840,6,15,USA,PA,Philadelphia,1907,12,8,USA,PA,Philadelphia,Washington,Fulmer,Washington Fayette,180,69,,,1875-07-19,1875-07-19,fulmw101,fulmewa01,12/8/1907,1840-06-15
fultobi01,1963,10,22,USA,PA,Pittsburgh,,,,,,,Bill,Fulton,William David,195,75,R,R,9/12/1987,9/28/1987,fultb001,fultobi01,,10/22/1963
fultzaa01,1973,9,4,USA,TN,Memphis,,,,,,,Aaron,Fultz,Richard Aaron,196,72,L,L,4/5/2000,9/30/2007,fulta001,fultzaa01,,9/4/1973
fultzda01,1875,5,29,USA,VA,Staunton,1959,10,29,USA,FL,DeLand,Dave,Fultz,David Lewis,170,71,R,R,1898-07-01,9/30/1905,fultd101,fultzda01,10/29/1959,1875-05-29
fundema01,1957,5,16,USA,NC,Charlotte,,,,,,,Mark,Funderburk,Mark Clifford,226,76,R,R,9/4/1981,10/5/1985,fundm001,fundema01,,5/16/1957
funkfr01,1935,8,30,USA,DC,Washington,,,,,,,Frank,Funk,Franklin Ray,175,72,R,R,9/3/1960,9/22/1963,funkf101,funkfr01,,8/30/1935
funkli01,1904,10,28,USA,KS,La Cygne,1968,1,16,USA,OK,Norman,Liz,Funk,Elias Calvin,160,68,L,L,4/26/1929,5/20/1933,funkl101,funkli01,1/16/1968,10/28/1904
funkto01,1962,3,13,USA,MO,Kansas City,,,,,,,Tom,Funk,Thomas James,210,74,L,L,7/24/1986,8/23/1986,funkt001,funkto01,,3/13/1962
furbuch01,1986,4,11,USA,ME,South Portland,,,,,,,Charlie,Furbush,Charles Roderick,215,77,L,L,5/23/2011,7/7/2015,furbc001,furbuch01,,4/11/1986
furcara01,1977,10,24,D.R.,Dajabon,Loma de Cabrera,,,,,,,Rafael,Furcal,Rafael,195,68,B,R,4/4/2000,6/21/2014,furcr001,furcara02,,10/24/1977
furilca01,1922,3,8,USA,PA,Stony Creek Mills,1989,1,21,USA,PA,Stony Creek Mills,Carl,Furillo,Carl Anthony,190,72,R,R,4/16/1946,5/7/1960,furic101,furilca01,1/21/1989,3/8/1922
furmajj01,1979,7,31,USA,IL,Naperville,,,,,,,J. J.,Furmaniak,Jason Joseph,190,72,R,R,9/13/2005,9/29/2007,furmj001,furmajj01,,7/31/1979
fussech01,1976,5,19,USA,OH,Oregon,,,,,,,Chris,Fussell,Christopher Wren,185,74,R,R,9/15/1998,10/1/2000,fussc001,fussech01,,5/19/1976
fusseed01,1856,7,17,USA,PA,Philadelphia,1926,4,14,USA,PA,Philadelphia,Eddie,Fusselback,Edward L.,156,66,R,,1882-05-03,1888-08-28,fusse101,fusseed01,4/14/1926,1856-07-17
fussefr01,1895,10,7,USA,MO,Sheridan,1966,10,23,USA,NY,Syracuse,Fred,Fussell,Frederick Morris,155,70,L,L,9/23/1922,9/29/1929,fussf101,fussefr01,10/23/1966,1895-10-07
fussele01,1921,3,7,USA,OK,Pryor,1970,5,21,USA,OH,Cleveland,Les,Fusselman,Lester Leroy,195,73,R,R,4/16/1952,6/12/1953,fussl101,fussele01,5/21/1970,3/7/1921
fyhrimi01,1969,12,9,USA,CA,Long Beach,,,,,,,Mike,Fyhrie,Michael Edwin,190,74,R,R,9/14/1996,9/28/2002,fyhrm001,fyhrimi01,,12/9/1969
gabbaka01,1982,4,8,USA,OH,Oxford,,,,,,,Kason,Gabbard,Kason Ronald,200,75,L,L,7/22/2006,6/27/2008,gabbk001,gabbaka01,,4/8/1982
gabinar01,1983,8,31,D.R.,Santiago,Santiago,,,,,,,Armando,Gabino,Armando Leisdeker,210,75,R,R,8/25/2009,8/26/2010,gabia001,gabinar01,,8/31/1983
gablefr01,1911,11,6,USA,CA,East Highland,1967,11,1,USA,CA,Long Beach,Frank,Gabler,Frank Harold,175,73,R,R,4/19/1935,9/29/1938,gablf101,gablefr01,11/1/1967,11/6/1911
gablega01,1930,8,4,USA,MO,St. Louis,2014,1,4,USA,MO,St. Louis,Gabe,Gabler,William Louis,190,73,L,R,9/16/1958,9/21/1958,gablg101,gablega01,1/4/2014,8/4/1930
gablega02,1930,10,2,USA,MO,Kansas City,2009,2,7,USA,KS,Overland Park,John,Gabler,John Richard,165,74,B,R,9/18/1959,9/17/1961,gablg102,gablega02,2/7/2009,10/2/1930
gableke01,1919,1,31,USA,MO,Walnut Grove,1960,1,2,USA,MO,Walnut Grove,Ken,Gables,Kenneth Harlin,210,71,R,R,4/18/1945,4/20/1947,gablk101,gableke01,1/2/1960,1/31/1919
gabrile01,1915,9,8,USA,CA,Oakland,2000,11,14,USA,CA,Stanford,Len,Gabrielson,Leonard Hilbourne,210,75,L,L,4/21/1939,4/25/1939,gabrl101,gabrile01,11/14/2000,9/8/1915
gabrile02,1940,2,14,USA,CA,Oakland,,,,,,,Len,Gabrielson,Leonard Gary,210,76,L,R,9/9/1960,9/30/1970,gabrl102,gabrile02,,2/14/1940
gaddyjo01,1914,2,5,USA,NC,Wadesboro,1966,5,3,USA,NC,Albemarle,John,Gaddy,John Wilson,182,72,R,R,9/27/1938,10/2/1938,gaddj101,gaddyjo01,5/3/1966,2/5/1914
gaedeed01,1925,6,8,USA,IL,Chicago,1961,6,18,USA,IL,Chicago,Eddie,Gaedel,Edward Carl,65,43,R,L,8/19/1951,8/19/1951,gaede101,gaedeed01,6/18/1961,6/8/1925
gaettga01,1958,8,19,USA,IL,Centralia,,,,,,,Gary,Gaetti,Gary Joseph,180,72,R,R,9/20/1981,4/12/2000,gaetg001,gaettga01,,8/19/1958
gaffbr01,1958,10,5,USA,IN,Fort Wayne,,,,,,,Brent,Gaff,Brent Allen,200,74,R,R,7/7/1982,9/30/1984,gaffb001,gaffbr01,,10/5/1958
gaffkfa01,1913,8,5,USA,WI,Milwaukee,1992,2,8,USA,WI,Milwaukee,Fabian,Gaffke,Fabian Sebastian,185,70,R,R,9/9/1936,8/12/1942,gafff101,gaffkfa01,2/8/1992,8/5/1913
gaffnjo99,1855,6,29,USA,MA,Roxbury,1913,8,8,USA,NY,New York,John,Gaffney,John H.,,,,,,,gaffj801,gaffnjo99,8/8/1913,1855-06-29
gagliph01,1941,12,27,USA,TN,Memphis,2016,12,20,USA,MO,Hollister,Phil,Gagliano,Philip Joseph,180,73,R,R,4/16/1963,10/1/1974,gaglp101,gagliph01,12/20/2016,12/27/1941
gaglira01,1946,10,8,USA,TN,Memphis,,,,,,,Ralph,Gagliano,Ralph Michael,170,71,L,R,9/21/1965,9/21/1965,gaglr101,gaglira01,,10/8/1946
gagneer01,1976,1,7,CAN,QC,Montreal,,,,,,,Eric,Gagne,Eric Serge,195,74,R,R,9/7/1999,9/25/2008,gagne001,gagneer01,,1/7/1976
gagnegr01,1961,11,12,USA,MA,Fall River,,,,,,,Greg,Gagne,Gregory Carpenter,185,71,R,R,6/5/1983,9/27/1997,gagng001,gagnegr01,,11/12/1961
gagnied01,1883,4,16,USA,MI,Hamtramck,1946,9,13,USA,MI,Detroit,Ed,Gagnier,John Edward,170,69,R,R,4/14/1914,9/8/1915,gagne101,gagnied01,9/13/1946,1883-04-16
gagnoch01,1897,9,27,USA,MA,Milbury,1970,4,30,USA,DE,Wilmington,Chick,Gagnon,Harold Dennis,158,67,R,R,6/27/1922,7/10/1924,gagnc101,gagnoch01,4/30/1970,1897-09-27
gagnodr01,1990,6,26,USA,CA,Columbia,,,,,,,Drew,Gagnon,Andrew Miles,215,76,R,R,7/10/2018,9/28/2018,gagnd001,gagnodr01,,6/26/1990
gagusch01,1862,3,25,USA,CA,San Francisco,1917,1,16,USA,CA,San Francisco,Charlie,Geggus,Charles Frederick,150,67,R,,1884-08-07,1884-10-19,gaguc101,gagusch01,1/16/1917,1862-03-25
gailled01,1970,8,13,USA,NJ,Camden,,,,,,,Eddie,Gaillard,Julian Edward,180,73,R,R,8/11/1997,10/3/1999,gaile001,gailled01,,8/13/1970
gainede01,1886,11,10,USA,WV,Montrose,1947,1,29,USA,WV,Elkins,Del,Gainer,Dellas Clinton,180,72,R,R,10/2/1909,9/30/1922,gaind101,gainede01,1/29/1947,1886-11-10
gaineja01,1966,10,8,USA,FL,Panama City,,,,,,,Jay,Gainer,Johnathan Keith,190,72,L,L,5/14/1993,10/2/1993,gainj001,gaineja01,,10/8/1966
gainejo01,1936,11,22,USA,TX,Bryan,,,,,,,Joe,Gaines,Arnesta Joe,190,73,R,R,6/29/1960,10/2/1966,gainj101,gainejo01,,11/22/1936
gainene01,1897,12,23,USA,VA,Alexandria,1979,1,26,USA,VA,Warrenton,Nemo,Gaines,Willard Roland,180,72,L,L,6/26/1921,7/16/1921,gainn101,gainene01,1/26/1979,1897-12-23
gainety01,1960,12,25,USA,SC,Cheraw,,,,,,,Ty,Gainey,Telmanch,190,73,L,R,4/24/1985,10/3/1987,gaint001,gainety01,,12/25/1960
gaisefr01,1885,8,31,Germany,Baden-Wurttemberg,Stuttgart,1918,10,9,USA,NJ,Trenton,Fred,Gaiser,Frederick Jacob,,,,R,9/3/1908,9/3/1908,gaisf101,gaisefr01,10/9/1918,1885-08-31
gajkost01,1969,12,30,USA,WA,Seattle,,,,,,,Steve,Gajkowski,Stephen Robert,200,74,R,R,5/25/1998,9/27/1998,gajks001,gajkost01,,12/30/1969
gakelda01,1964,5,1,USA,NJ,Mount Holly,,,,,,,Dan,Gakeler,Daniel Michael,215,78,R,R,6/9/1991,10/5/1991,gaked001,gakelda01,,5/1/1964
galanau01,1912,5,23,USA,CA,Berkeley,1993,12,28,USA,CA,Fairfield,Augie,Galan,August John,175,72,B,R,4/29/1934,9/16/1949,galaa101,galanau01,12/28/1993,5/23/1912
galanma99,1944,3,22,USA,NY,Brooklyn,,,,,,,Matt,Galante,Matthew Joseph,157,66,R,R,,,galam801,galanma99,,3/22/1944
galaran01,1961,6,18,Venezuela,Distrito Federal,Caracas,,,,,,,Andres,Galarraga,Andres Jose,235,75,R,R,8/23/1985,10/3/2004,galaa001,galaran01,,6/18/1961
galarar01,1982,1,15,Venezuela,Sucre,Cumana,,,,,,,Armando,Galarraga,Armando Antonio,230,75,R,R,9/15/2007,8/19/2012,galaa002,galarar01,,1/15/1982
galasbo01,1952,1,13,USA,PA,Connellsville,,,,,,,Bob,Galasso,Robert Joseph,205,73,L,R,7/24/1977,9/5/1981,galab101,galasbo01,,1/13/1952
galatmi01,1907,5,4,USA,IL,Chicago,1976,1,29,USA,CA,San Francisco,Milt,Galatzer,Milton,168,70,L,L,6/25/1933,10/1/1939,galam101,galatmi01,1/29/1976,5/4/1907
galehde01,1911,12,7,USA,OH,Marshallville,1998,12,12,USA,OH,Doylestown,Denny,Galehouse,Dennis Ward,195,73,R,R,4/30/1934,5/3/1949,galed101,galehde01,12/12/1998,12/7/1911
galeri01,1954,1,19,USA,NH,Littleton,,,,,,,Rich,Gale,Richard Blackwell,225,79,R,R,4/30/1978,9/28/1984,galer001,galeri01,,1/19/1954
galero01,1988,2,22,USA,OR,Portland,,,,,,,Rocky,Gale,Rocky Michael,185,73,R,R,9/6/2015,9/30/2018,galer002,galero01,,2/22/1988
gallaal01,1945,10,19,USA,CA,San Francisco,2018,12,6,USA,CA,Fresno,Al,Gallagher,Alan Mitchell Edward George Patrick Henry,180,72,R,R,4/7/1970,9/27/1973,galla101,gallaal01,12/6/2018,10/19/1945
gallabi01,1865,10,,USA,PA,Philadelphia,1899,4,7,USA,PA,Philadelphia,Bill,Gallagher,William J.,,,,L,1883-05-02,1884-06-18,gallb104,gallabi01,1899-04-07,
gallabo01,1947,7,7,USA,MA,Newton,,,,,,,Bob,Gallagher,Robert Collins,185,75,L,L,5/17/1972,9/26/1975,gallb101,gallabo01,,7/7/1947
gallaca01,1992,12,6,USA,PA,Lancaster,,,,,,,Cam,Gallagher,Cameron Joseph,230,75,R,R,8/6/2017,9/28/2018,gallc001,gallaca01,,12/6/1992
gallada01,1960,9,20,USA,NJ,Trenton,,,,,,,Dave,Gallagher,David Thomas,180,72,R,R,4/12/1987,10/2/1995,galld001,gallada01,,9/20/1960
gallado01,1940,2,21,USA,OH,Fremont,2017,12,17,USA,OH,Fremont,Doug,Gallagher,Douglas Eugene,195,75,R,L,4/9/1962,9/26/1962,galld101,gallado01,12/17/2017,2/21/1940
gallaed01,1910,11,28,USA,MA,Dorchester,1981,12,22,USA,MA,Hyannis,Ed,Gallagher,Edward Michael,197,74,B,L,7/8/1932,9/24/1932,galle101,gallaed01,12/22/1981,11/28/1910
gallagi01,1896,9,5,USA,DC,Washington,1957,1,6,USA,DC,Washington,Gil,Gallagher,Lawrence Kirby,155,68,B,R,9/13/1922,10/1/1922,gallg101,gallagi01,1/6/1957,1896-09-05
gallaja01,1902,1,28,USA,RI,Providence,1984,9,10,USA,PA,Gladwyne,Jackie,Gallagher,John Laurence,175,70,L,R,8/24/1923,8/24/1923,gallj104,gallaja01,9/10/1984,1/28/1902
gallaji01,1860,1,,USA,IL,Chicago,1917,5,20,USA,IL,Chicago,Pete,Galligan,Peter F.,,,,,1886-09-04,1886-09-04,gallj106,gallaji01,5/20/1917,
gallajo01,1892,2,18,USA,PA,Pittsburgh,1952,3,30,USA,VA,Norfolk,John,Gallagher,John Carroll,156,70,R,R,8/20/1915,10/3/1915,gallj105,gallajo01,3/30/1952,1892-02-18
gallajo02,1914,3,7,USA,NY,Buffalo,1998,2,25,USA,TX,Houston,Joe,Gallagher,Joseph Emmett,210,74,R,R,4/20/1939,9/29/1940,gallj103,gallajo02,2/25/1998,3/7/1914
gallase01,1985,12,30,USA,MA,Boston,,,,,,,Sean,Gallagher,Sean Patrick,220,74,R,R,6/9/2007,10/3/2010,galls001,gallase01,,12/30/1985
gallash01,1872,4,30,USA,MI,Detroit,1924,6,23,USA,MI,Detroit,Shorty,Gallagher,Charles William,,,,,8/13/1901,8/13/1901,galls101,gallash01,6/23/1924,1872-04-30
gallawi01,1874,2,4,USA,MA,Boston,1950,3,11,USA,MA,Worcester,William,Gallagher,William Howard,,,,,1896-08-19,1896-09-01,gallw102,gallawi01,3/11/1950,1874-02-04
gallayo01,1986,2,27,Mexico,Michoacan,Penjamillo,,,,,,,Yovani,Gallardo,Yovani,205,74,R,R,6/18/2007,9/30/2018,gally001,gallayo01,,2/27/1986
gallegi01,1991,8,14,Mexico,Sonora,Obregon,,,,,,,Giovanny,Gallegos,Giovanny,210,74,R,R,5/12/2017,9/25/2018,gallg001,gallegi01,,8/14/1991
gallemi01,1960,10,31,USA,CA,Whittier,,,,,,,Mike,Gallego,Michael Anthony,160,68,R,R,4/11/1985,7/23/1997,gallm001,gallemi01,,10/31/1960
gallest01,1919,2,7,USA,WI,Milwaukee,2006,1,28,USA,AL,Mobile,Stan,Galle,Stanley Joseph,165,67,R,R,4/14/1942,5/13/1942,galls102,gallest01,1/28/2006,2/7/1919
gallibe01,1891,10,14,USA,TX,Beeville,1976,3,19,USA,TX,Devine,Bert,Gallia,Melvin Allys,165,72,R,R,9/4/1912,7/31/1920,gallb103,gallibe01,3/19/1976,1891-10-14
galliji01,1865,6,,USA,PA,Easton,1937,8,22,USA,NY,Bronx,John,Galligan,John T.,160,70,,,1889-09-02,1889-10-14,gallj102,galliji01,8/22/1937,
galliph01,1907,5,29,USA,WA,Seattle,1969,11,24,USA,MN,St. Paul,Phil,Gallivan,Philip Joseph,170,72,R,R,4/21/1931,9/29/1934,gallp101,galliph01,11/24/1969,5/29/1907
galljo01,1978,4,2,USA,CA,Stanford,,,,,,,John,Gall,John Christopher,195,72,R,R,7/26/2005,5/17/2007,gallj001,galljo01,,4/2/1978
galloch01,1896,8,4,USA,SC,Clinton,1969,11,7,USA,SC,Clinton,Chick,Galloway,Clarence Edward,160,68,R,R,9/9/1919,7/25/1928,gallc101,galloch01,11/7/1969,1896-08-04
gallois01,1989,10,10,USA,CA,Pomona Valley,,,,,,,Isaac,Galloway,Isaac,205,74,R,R,7/31/2018,9/30/2018,galli001,gallois01,,10/10/1989
galloji01,1887,9,16,USA,TX,Iredell,1950,5,3,USA,TX,Fort Worth,Jim,Galloway,James Cato,187,75,B,R,8/24/1912,10/1/1912,gallj101,galloji01,5/3/1950,1887-09-16
gallojo01,1993,11,19,USA,NV,Henderson,,,,,,,Joey,Gallo,Joseph Nicholas,235,77,L,R,6/2/2015,9/30/2018,gallj002,gallojo01,,11/19/1993
gallomi01,1977,4,2,USA,CA,Long Beach,,,,,,,Mike,Gallo,Michael Dwain,170,72,L,L,7/2/2003,5/31/2006,gallm002,gallomi01,,4/2/1977
galveba01,1964,3,31,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Balvino,Galvez,Balvino,170,72,R,R,5/7/1986,10/5/1986,galvb001,galveba01,,3/31/1964
galvifr01,1989,11,14,Venezuela,Falcon,Punto Fijo,,,,,,,Freddy,Galvis,Freddy Jose,185,70,B,R,4/5/2012,9/30/2018,galvf001,galvifr01,,11/14/1989
galviji01,1907,8,11,USA,MA,Somerville,1969,9,30,USA,GA,Marietta,Jim,Galvin,James Joseph,180,71,R,R,9/27/1930,9/28/1930,galvj102,galviji01,9/30/1969,8/11/1907
galvijo01,1842,8,,USA,NY,,1904,4,20,USA,NY,Brooklyn,John,Galvin,John A.,178,67,,,1872-05-07,1872-05-07,galvj101,galvijo01,4/20/1904,
galvilo01,1863,4,23,USA,MN,St. Paul,1916,8,25,USA,CA,Los Angeles,Lou,Galvin,James Louis,,,,,1884-10-01,1884-10-12,galvl101,galvilo01,8/25/1916,1863-04-23
galvipu01,1856,12,25,USA,MO,St. Louis,1902,3,7,USA,PA,Pittsburgh,Pud,Galvin,James Francis,190,68,R,R,1875-05-22,1892-08-02,galvj103,galvipu01,3/7/1902,1856-12-25
